,Filename,Polycount,Non-Manifold Parts,Self Intersecting Parts
200,vh_m_kidney_r-100.fbx,84071,"['VH_M_hilum_of_kidney_R', 'VH_M_renal_papilla_R_j', 'VH_M_renal_papilla_R_i', 'VH_M_renal_papilla_R_h', 'VH_M_renal_papilla_R_g', 'VH_M_renal_papilla_R_f', 'VH_M_renal_papilla_R_e', 'VH_M_renal_papilla_R_d', 'VH_M_renal_papilla_R_c', 'VH_M_renal_papilla_R_b', 'VH_M_renal_papilla_R_a', 'VH_M_renal_pyramid_a', 'VH_M_renal_pyramid_b', 'VH_M_renal_pyramid_c', 'VH_M_renal_pyramid_d', 'VH_M_renal_pyramid_e', 'VH_M_renal_pyramid_f', 'VH_M_renal_pyramid_g', 'VH_M_renal_pyramid_h', 'VH_M_renal_pyramid_i', 'VH_M_renal_pyramid_j', 'VH_M_renal_column_R', 'VH_M_outer_cortex_of_kidney_R']","['VH_M_kidney_capsule_R', 'VH_M_outer_cortex_of_kidney_R']"
201,vh_m_kidney_r-20.fbx,16784,"['VH_M_hilum_of_kidney_R', 'VH_M_renal_papilla_R_j', 'VH_M_renal_papilla_R_i', 'VH_M_renal_papilla_R_h', 'VH_M_renal_papilla_R_g', 'VH_M_renal_papilla_R_f', 'VH_M_renal_papilla_R_e', 'VH_M_renal_papilla_R_d', 'VH_M_renal_papilla_R_c', 'VH_M_renal_papilla_R_b', 'VH_M_renal_papilla_R_a', 'VH_M_renal_pyramid_a', 'VH_M_renal_pyramid_b', 'VH_M_renal_pyramid_c', 'VH_M_renal_pyramid_d', 'VH_M_renal_pyramid_e', 'VH_M_renal_pyramid_f', 'VH_M_renal_pyramid_g', 'VH_M_renal_pyramid_h', 'VH_M_renal_pyramid_i', 'VH_M_renal_pyramid_j', 'VH_M_renal_column_R', 'VH_M_outer_cortex_of_kidney_R']",['VH_M_kidney_capsule_R']
202,vh_m_kidney_r-40.fbx,33609,"['VH_M_hilum_of_kidney_R', 'VH_M_renal_papilla_R_j', 'VH_M_renal_papilla_R_i', 'VH_M_renal_papilla_R_h', 'VH_M_renal_papilla_R_g', 'VH_M_renal_papilla_R_f', 'VH_M_renal_papilla_R_e', 'VH_M_renal_papilla_R_d', 'VH_M_renal_papilla_R_c', 'VH_M_renal_papilla_R_b', 'VH_M_renal_papilla_R_a', 'VH_M_renal_pyramid_a', 'VH_M_renal_pyramid_b', 'VH_M_renal_pyramid_c', 'VH_M_renal_pyramid_d', 'VH_M_renal_pyramid_e', 'VH_M_renal_pyramid_f', 'VH_M_renal_pyramid_g', 'VH_M_renal_pyramid_h', 'VH_M_renal_pyramid_i', 'VH_M_renal_pyramid_j', 'VH_M_renal_column_R', 'VH_M_outer_cortex_of_kidney_R']",['VH_M_kidney_capsule_R']
203,vh_m_kidney_r-80.fbx,67240,"['VH_M_hilum_of_kidney_R', 'VH_M_renal_papilla_R_j', 'VH_M_renal_papilla_R_i', 'VH_M_renal_papilla_R_h', 'VH_M_renal_papilla_R_g', 'VH_M_renal_papilla_R_f', 'VH_M_renal_papilla_R_e', 'VH_M_renal_papilla_R_d', 'VH_M_renal_papilla_R_c', 'VH_M_renal_papilla_R_b', 'VH_M_renal_papilla_R_a', 'VH_M_renal_pyramid_a', 'VH_M_renal_pyramid_b', 'VH_M_renal_pyramid_c', 'VH_M_renal_pyramid_d', 'VH_M_renal_pyramid_e', 'VH_M_renal_pyramid_f', 'VH_M_renal_pyramid_g', 'VH_M_renal_pyramid_h', 'VH_M_renal_pyramid_i', 'VH_M_renal_pyramid_j', 'VH_M_renal_column_R', 'VH_M_outer_cortex_of_kidney_R']",['VH_M_kidney_capsule_R']
204,vh_m_knee_l-100.fbx,22890,"['VH_M_articular_cartilage_of_knee_L', 'VH_M_anterior_cruciate_enthesis_L', 'VH_M_posterior_cruciate_enthesis_L', 'VH_M_intercondylar_fossa_L', 'VH_M_lateral_condyle_of_femur_frontal_L', 'VH_M_lateral_condyle_of_femur_inf_L', 'VH_M_lateral_condyle_of_femur_sup_L', 'VH_M_lateral_epicondylar_enthesis_L', 'VH_M_lateral_perichondular_surface_L', 'VH_M_distal_most_point_of_medial_condyle_of_femur_L', 'VH_M_medial_condyle_of_left_femur_inf', 'VH_M_medial_condyle_of_left_femur_sup', 'VH_M_medial_epicondylar_enthesis_L', 'VH_M_medial_perichondular_surface_L', 'VH_M_patellar_surface_L', 'VH_M_femur_L']",[]
205,vh_m_knee_l-20.fbx,4562,"['VH_M_articular_cartilage_of_knee_L', 'VH_M_anterior_cruciate_enthesis_L', 'VH_M_posterior_cruciate_enthesis_L', 'VH_M_intercondylar_fossa_L', 'VH_M_lateral_condyle_of_femur_frontal_L', 'VH_M_lateral_condyle_of_femur_inf_L', 'VH_M_lateral_condyle_of_femur_sup_L', 'VH_M_lateral_epicondylar_enthesis_L', 'VH_M_lateral_perichondular_surface_L', 'VH_M_distal_most_point_of_medial_condyle_of_femur_L', 'VH_M_medial_condyle_of_left_femur_inf', 'VH_M_medial_condyle_of_left_femur_sup', 'VH_M_medial_epicondylar_enthesis_L', 'VH_M_medial_perichondular_surface_L', 'VH_M_patellar_surface_L', 'VH_M_femur_L']",[]
206,vh_m_knee_l-40.fbx,9139,"['VH_M_articular_cartilage_of_knee_L', 'VH_M_anterior_cruciate_enthesis_L', 'VH_M_posterior_cruciate_enthesis_L', 'VH_M_intercondylar_fossa_L', 'VH_M_lateral_condyle_of_femur_frontal_L', 'VH_M_lateral_condyle_of_femur_inf_L', 'VH_M_lateral_condyle_of_femur_sup_L', 'VH_M_lateral_epicondylar_enthesis_L', 'VH_M_lateral_perichondular_surface_L', 'VH_M_distal_most_point_of_medial_condyle_of_femur_L', 'VH_M_medial_condyle_of_left_femur_inf', 'VH_M_medial_condyle_of_left_femur_sup', 'VH_M_medial_epicondylar_enthesis_L', 'VH_M_medial_perichondular_surface_L', 'VH_M_patellar_surface_L', 'VH_M_femur_L']",[]
207,vh_m_knee_l-80.fbx,18294,"['VH_M_articular_cartilage_of_knee_L', 'VH_M_anterior_cruciate_enthesis_L', 'VH_M_posterior_cruciate_enthesis_L', 'VH_M_intercondylar_fossa_L', 'VH_M_lateral_condyle_of_femur_frontal_L', 'VH_M_lateral_condyle_of_femur_inf_L', 'VH_M_lateral_condyle_of_femur_sup_L', 'VH_M_lateral_epicondylar_enthesis_L', 'VH_M_lateral_perichondular_surface_L', 'VH_M_distal_most_point_of_medial_condyle_of_femur_L', 'VH_M_medial_condyle_of_left_femur_inf', 'VH_M_medial_condyle_of_left_femur_sup', 'VH_M_medial_epicondylar_enthesis_L', 'VH_M_medial_perichondular_surface_L', 'VH_M_patellar_surface_L', 'VH_M_femur_L']",[]
208,vh_m_knee_r-100.fbx,22890,"['VH_M_articular_cartilage_of_knee_R', 'VH_M_anterior_cruciate_enthesis_R', 'VH_M_posterior_cruciate_enthesis_R', 'VH_M_intercondylar_fossa_R', 'VH_M_lateral_condyle_of_femur_frontal_R', 'VH_M_lateral_condyle_of_femur_inf_R', 'VH_M_lateral_condyle_of_femur_sup_R', 'VH_M_lateral_epicondylar_enthesis_R', 'VH_M_lateral_perichondular_surface_R', 'VH_M_distal_most_point_of_medial_condyle_of_femur_R', 'VH_M_medial_condyle_of_right_femur_inf', 'VH_M_medial_condyle_of_right_femur_sup', 'VH_M_medial_epicondylar_enthesis_R', 'VH_M_medial_perichondular_surface_R', 'VH_M_patellar_surface_R', 'VH_M_femur_R']",[]
209,vh_m_knee_r-20.fbx,4562,"['VH_M_articular_cartilage_of_knee_R', 'VH_M_anterior_cruciate_enthesis_R', 'VH_M_posterior_cruciate_enthesis_R', 'VH_M_intercondylar_fossa_R', 'VH_M_lateral_condyle_of_femur_frontal_R', 'VH_M_lateral_condyle_of_femur_inf_R', 'VH_M_lateral_condyle_of_femur_sup_R', 'VH_M_lateral_epicondylar_enthesis_R', 'VH_M_lateral_perichondular_surface_R', 'VH_M_distal_most_point_of_medial_condyle_of_femur_R', 'VH_M_medial_condyle_of_right_femur_inf', 'VH_M_medial_condyle_of_right_femur_sup', 'VH_M_medial_epicondylar_enthesis_R', 'VH_M_medial_perichondular_surface_R', 'VH_M_patellar_surface_R', 'VH_M_femur_R']",[]
210,vh_m_knee_r-40.fbx,9139,"['VH_M_articular_cartilage_of_knee_R', 'VH_M_anterior_cruciate_enthesis_R', 'VH_M_posterior_cruciate_enthesis_R', 'VH_M_intercondylar_fossa_R', 'VH_M_lateral_condyle_of_femur_frontal_R', 'VH_M_lateral_condyle_of_femur_inf_R', 'VH_M_lateral_condyle_of_femur_sup_R', 'VH_M_lateral_epicondylar_enthesis_R', 'VH_M_lateral_perichondular_surface_R', 'VH_M_distal_most_point_of_medial_condyle_of_femur_R', 'VH_M_medial_condyle_of_right_femur_inf', 'VH_M_medial_condyle_of_right_femur_sup', 'VH_M_medial_epicondylar_enthesis_R', 'VH_M_medial_perichondular_surface_R', 'VH_M_patellar_surface_R', 'VH_M_femur_R']",[]
211,vh_m_knee_r-80.fbx,18294,"['VH_M_articular_cartilage_of_knee_R', 'VH_M_anterior_cruciate_enthesis_R', 'VH_M_posterior_cruciate_enthesis_R', 'VH_M_intercondylar_fossa_R', 'VH_M_lateral_condyle_of_femur_frontal_R', 'VH_M_lateral_condyle_of_femur_inf_R', 'VH_M_lateral_condyle_of_femur_sup_R', 'VH_M_lateral_epicondylar_enthesis_R', 'VH_M_lateral_perichondular_surface_R', 'VH_M_distal_most_point_of_medial_condyle_of_femur_R', 'VH_M_medial_condyle_of_right_femur_inf', 'VH_M_medial_condyle_of_right_femur_sup', 'VH_M_medial_epicondylar_enthesis_R', 'VH_M_medial_perichondular_surface_R', 'VH_M_patellar_surface_R', 'VH_M_femur_R']",[]
212,vh_m_liver-100.fbx,60267,"['VH_M_bare_area_of_liver', 'VH_M_diaphragmatic_surface', 'VH_M_suprarenal_impression_of_liver', 'VH_M_renal_impression_of_liver', 'VH_M_gastric_impression_of_liver', 'VH_M_colic_impression_of_liver', 'VH_M_esophageal_impression_of_liver', 'VH_M_duodenal_impression_of_liver', 'VH_M_porta_hepatis', 'VH_M_caudate_lobe_of_liver', 'VH_M_right_posteroinferior_segment', 'VH_M_right_posterosuperior_segment', 'VH_M_right_anterosuperior_segment', 'VH_M_right_anteroinferior_segment', 'VH_M_left_anterolateral_segment', 'VH_M_left_posterolateral_segment', 'VH_M_left_superiomedial_segment', 'VH_M_quadrate_lobe_of_liver', 'VH_M_left_inferomedial_segment', 'VH_M_hepataduodenal_ligament', 'VH_M_ligamentum_venosum', 'VH_M_round_ligament_of_liver', 'VH_M_triangular_ligament_of_liver', 'VH_M_falciform_ligament', 'VH_M_coronary_ligament_of_liver']","['VH_M_bare_area_of_liver', 'VH_M_diaphragmatic_surface', 'VH_M_hepataduodenal_ligament']"
213,vh_m_liver-20.fbx,12023,"['VH_M_bare_area_of_liver', 'VH_M_diaphragmatic_surface', 'VH_M_suprarenal_impression_of_liver', 'VH_M_renal_impression_of_liver', 'VH_M_gastric_impression_of_liver', 'VH_M_colic_impression_of_liver', 'VH_M_esophageal_impression_of_liver', 'VH_M_duodenal_impression_of_liver', 'VH_M_porta_hepatis', 'VH_M_caudate_lobe_of_liver', 'VH_M_right_posteroinferior_segment', 'VH_M_right_posterosuperior_segment', 'VH_M_right_anterosuperior_segment', 'VH_M_right_anteroinferior_segment', 'VH_M_left_anterolateral_segment', 'VH_M_left_posterolateral_segment', 'VH_M_left_superiomedial_segment', 'VH_M_quadrate_lobe_of_liver', 'VH_M_left_inferomedial_segment', 'VH_M_hepataduodenal_ligament', 'VH_M_ligamentum_venosum', 'VH_M_round_ligament_of_liver', 'VH_M_triangular_ligament_of_liver', 'VH_M_falciform_ligament', 'VH_M_coronary_ligament_of_liver']",[]
214,vh_m_liver-40.fbx,24077,"['VH_M_bare_area_of_liver', 'VH_M_diaphragmatic_surface', 'VH_M_suprarenal_impression_of_liver', 'VH_M_renal_impression_of_liver', 'VH_M_gastric_impression_of_liver', 'VH_M_colic_impression_of_liver', 'VH_M_esophageal_impression_of_liver', 'VH_M_duodenal_impression_of_liver', 'VH_M_porta_hepatis', 'VH_M_caudate_lobe_of_liver', 'VH_M_right_posteroinferior_segment', 'VH_M_right_posterosuperior_segment', 'VH_M_right_anterosuperior_segment', 'VH_M_right_anteroinferior_segment', 'VH_M_left_anterolateral_segment', 'VH_M_left_posterolateral_segment', 'VH_M_left_superiomedial_segment', 'VH_M_quadrate_lobe_of_liver', 'VH_M_left_inferomedial_segment', 'VH_M_hepataduodenal_ligament', 'VH_M_ligamentum_venosum', 'VH_M_round_ligament_of_liver', 'VH_M_triangular_ligament_of_liver', 'VH_M_falciform_ligament', 'VH_M_coronary_ligament_of_liver']",['VH_M_diaphragmatic_surface']
215,vh_m_liver-80.fbx,48193,"['VH_M_bare_area_of_liver', 'VH_M_diaphragmatic_surface', 'VH_M_suprarenal_impression_of_liver', 'VH_M_renal_impression_of_liver', 'VH_M_gastric_impression_of_liver', 'VH_M_colic_impression_of_liver', 'VH_M_esophageal_impression_of_liver', 'VH_M_duodenal_impression_of_liver', 'VH_M_porta_hepatis', 'VH_M_caudate_lobe_of_liver', 'VH_M_right_posteroinferior_segment', 'VH_M_right_posterosuperior_segment', 'VH_M_right_anterosuperior_segment', 'VH_M_right_anteroinferior_segment', 'VH_M_left_anterolateral_segment', 'VH_M_left_posterolateral_segment', 'VH_M_left_superiomedial_segment', 'VH_M_quadrate_lobe_of_liver', 'VH_M_left_inferomedial_segment', 'VH_M_hepataduodenal_ligament', 'VH_M_ligamentum_venosum', 'VH_M_round_ligament_of_liver', 'VH_M_triangular_ligament_of_liver', 'VH_M_falciform_ligament', 'VH_M_coronary_ligament_of_liver']","['VH_M_bare_area_of_liver', 'VH_M_diaphragmatic_surface', 'VH_M_hepataduodenal_ligament']"
216,vh_m_pancreas-100.fbx,14170,"['VH_M_body_of_pancreas', 'VH_M_tail_of_pancreas', 'VH_M_head_of_pancreas', 'VH_M_neck_of_pancreas', 'VH_M_uncinate_process_of_the_pancreas']",['VH_M_head_of_pancreas']
217,vh_m_pancreas-20.fbx,2828,"['VH_M_body_of_pancreas', 'VH_M_tail_of_pancreas', 'VH_M_head_of_pancreas', 'VH_M_neck_of_pancreas', 'VH_M_uncinate_process_of_the_pancreas']",[]
218,vh_m_pancreas-40.fbx,5661,"['VH_M_body_of_pancreas', 'VH_M_tail_of_pancreas', 'VH_M_head_of_pancreas', 'VH_M_neck_of_pancreas', 'VH_M_uncinate_process_of_the_pancreas']",[]
219,vh_m_pancreas-80.fbx,11331,"['VH_M_body_of_pancreas', 'VH_M_tail_of_pancreas', 'VH_M_head_of_pancreas', 'VH_M_neck_of_pancreas', 'VH_M_uncinate_process_of_the_pancreas']",['VH_M_head_of_pancreas']
220,vh_m_pelvis-100.fbx,73862,"['VH_M_pubis_spongy_bone_L', 'VH_M_pubis_spongy_bone_R', 'VH_M_ilium_spongy_bone_R', 'VH_M_ilium_spongy_bone_L', 'VH_M_ischium_spongy_bone_L', 'VH_M_ischium_spongy_bone_R']",['VH_M_sacrum']
221,vh_m_pelvis-20.fbx,14760,"['VH_M_pubis_spongy_bone_L', 'VH_M_pubis_spongy_bone_R', 'VH_M_ilium_spongy_bone_R', 'VH_M_ilium_spongy_bone_L', 'VH_M_ischium_spongy_bone_L', 'VH_M_ischium_spongy_bone_R']",[]
222,vh_m_pelvis-40.fbx,29531,"['VH_M_pubis_spongy_bone_L', 'VH_M_pubis_spongy_bone_R', 'VH_M_ilium_spongy_bone_R', 'VH_M_ilium_spongy_bone_L', 'VH_M_ischium_spongy_bone_L', 'VH_M_ischium_spongy_bone_R']",['VH_M_sacrum']
223,vh_m_pelvis-80.fbx,59078,"['VH_M_pubis_spongy_bone_L', 'VH_M_pubis_spongy_bone_R', 'VH_M_ilium_spongy_bone_R', 'VH_M_ilium_spongy_bone_L', 'VH_M_ischium_spongy_bone_L', 'VH_M_ischium_spongy_bone_R']",['VH_M_sacrum']
224,vh_m_prostate-100.fbx,56508,"['VH_M_vas_deferens_L', 'VH_M_vas_deferens_R', 'VH_M_seminal_vesicle', 'VH_M_ejaculatory_duct', 'VH_M_prostatic_utricle', 'VH_M_seminal_colliculus', 'VH_M_prostate_duct_R', 'VH_M_prostate_duct_L', 'VH_M_apex_of_prostate', 'VH_M_base_of_prostate']","['VH_M_ejaculatory_duct', 'VH_M_prostate_duct_R', 'VH_M_prostate_duct_L', 'VH_M_apex_of_prostate', 'VH_M_base_of_prostate']"
225,vh_m_prostate-20.fbx,15076,"['VH_M_vas_deferens_L', 'VH_M_vas_deferens_R', 'VH_M_seminal_vesicle', 'VH_M_ejaculatory_duct', 'VH_M_prostatic_utricle', 'VH_M_seminal_colliculus', 'VH_M_prostate_duct_R', 'VH_M_prostate_duct_L', 'VH_M_apex_of_prostate', 'VH_M_base_of_prostate']","['VH_M_ejaculatory_duct', 'VH_M_prostate_duct_R', 'VH_M_prostate_duct_L', 'VH_M_apex_of_prostate', 'VH_M_base_of_prostate']"
